id,unlock_date,lock_date,station_unlock,station_lock,trip_minutes
284109,2022-05-05T00:37:35,2022-05-05T00:44:29,95.0,65.0,6.9
284110,2022-05-05T00:37:42,2022-05-05T00:47:52,96.0,241.0,10.17
284111,2022-05-05T00:37:45,2022-05-05T00:46:26,103.0,250.0,8.68
284112,2022-05-05T00:37:56,2022-05-05T00:49:45,180.0,236.0,11.82
284113,2022-05-05T00:37:56,2022-05-05T14:09:17,43.0,43.0,31.35
284114,2022-05-05T00:38:12,2022-05-05T01:28:23,118.0,131.0,50.18
284115,2022-05-05T00:38:35,2022-05-05T00:46:40,45.0,132.0,8.08
284116,2022-05-05T00:38:36,2022-05-05T00:45:47,128.0,133.0,7.18
284117,2022-05-05T00:38:39,2022-05-05T00:41:17,246.0,139.0,2.63
284118,2022-05-05T00:38:42,2022-05-05T00:48:39,43.0,125.0,9.95
284119,2022-05-05T00:38:45,2022-05-05T00:39:03,146.0,146.0,0.3
284120,2022-05-05T00:38:50,2022-05-05T00:51:57,171.0,59.0,13.12
284121,2022-05-05T00:39:09,2022-05-05T00:41:50,144.0,152.0,2.68
284122,2022-05-05T00:39:10,2022-05-05T00:39:27,162.0,162.0,0.28
284123,2022-05-05T00:39:20,2022-05-05T00:56:06,67.0,45.0,16.77
284124,2022-05-05T00:39:24,2022-05-05T00:46:05,10.0,50.0,6.68
284125,2022-05-05T00:39:28,2022-05-05T00:39:57,90.0,90.0,0.48
284126,2022-05-05T00:39:43,2022-05-05T00:54:38,163.0,260.0,14.92
284127,2022-05-05T00:39:45,2022-05-05T00:58:22,146.0,237.0,18.62
284128,2022-05-05T00:39:51,2022-05-05T00:55:49,67.0,45.0,15.97
284129,2022-05-05T00:39:57,2022-05-05T00:50:25,175.0,55.0,10.47
284130,2022-05-05T00:40:18,2022-05-05T00:55:31,2.0,190.0,15.22
284131,2022-05-05T00:40:22,2022-05-05T00:49:23,157.0,8.0,9.02
284132,2022-05-05T00:40:34,2022-05-05T00:53:18,192.0,187.0,12.73
284133,2022-05-05T00:40:42,2022-05-05T00:49:36,137.0,204.0,8.9
284134,2022-05-05T00:40:47,2022-05-05T15:08:59,90.0,90.0,28.2
284135,2022-05-05T00:40:56,2022-05-05T00:49:23,157.0,8.0,8.45
284136,2022-05-05T00:41:23,2022-05-05T08:11:48,90.0,236.0,30.42
284137,2022-05-05T00:41:24,2022-05-05T00:48:51,97.0,59.0,7.45
284138,2022-05-05T00:41:35,2022-05-05T00:48:50,97.0,65.0,7.25
284139,2022-05-05T00:42:20,2022-05-05T00:46:15,,,3.92
284140,2022-05-05T00:42:24,2022-05-05T00:55:25,192.0,228.0,13.02
284141,2022-05-05T00:42:48,2022-05-05T00:43:01,59.0,59.0,0.22
284142,2022-05-05T00:42:48,2022-05-05T00:50:12,219.0,46.0,7.4
284143,2022-05-05T00:42:48,2022-05-05T00:47:32,79.0,84.0,4.73
284144,2022-05-05T00:43:24,2022-05-05T00:50:29,59.0,132.0,7.08
284145,2022-05-05T00:43:30,2022-05-05T00:50:07,197.0,193.0,6.62
284146,2022-05-05T00:43:40,2022-05-05T00:50:59,65.0,241.0,7.32
284147,2022-05-05T00:43:46,2022-05-05T00:53:55,41.0,220.0,10.15
284148,2022-05-05T00:43:54,2022-05-05T00:58:32,148.0,79.0,14.63
284149,2022-05-05T00:43:56,2022-05-05T00:57:15,144.0,105.0,13.32
284150,2022-05-05T00:45:12,2022-05-05T00:50:33,135.0,221.0,5.35
284151,2022-05-05T00:45:22,2022-05-05T01:07:13,215.0,67.0,21.85
284152,2022-05-05T00:45:34,2022-05-05T00:54:26,195.0,114.0,8.87
284153,2022-05-05T00:45:37,2022-05-05T00:50:41,72.0,53.0,5.07
284154,2022-05-05T00:45:42,2022-05-05T01:11:10,141.0,220.0,25.47
284155,2022-05-05T00:46:26,2022-05-05T01:02:54,55.0,202.0,16.47
284156,2022-05-05T00:46:34,2022-05-05T00:51:16,124.0,12.0,4.7
284157,2022-05-05T00:47:01,2022-05-05T00:53:30,124.0,26.0,6.48
284158,2022-05-05T00:47:17,2022-05-05T01:02:07,159.0,78.0,14.83
284159,2022-05-05T00:47:32,2022-05-05T00:52:06,50.0,179.0,4.57
284160,2022-05-05T00:47:36,2022-05-05T00:57:45,161.0,91.0,10.15
284161,2022-05-05T00:47:57,2022-05-05T00:57:46,38.0,134.0,9.82
284162,2022-05-05T00:47:57,2022-05-05T01:10:27,52.0,220.0,22.5
284163,2022-05-05T00:48:05,2022-05-05T01:02:16,136.0,8.0,14.18
284164,2022-05-05T00:48:16,2022-05-05T00:56:07,55.0,235.0,7.85
284165,2022-05-05T00:48:31,2022-05-05T01:21:33,261.0,135.0,33.03
284166,2022-05-05T00:48:32,2022-05-05T17:39:49,31.0,31.0,51.28
284167,2022-05-05T00:48:33,2022-05-05T01:26:02,261.0,242.0,37.48
284168,2022-05-05T00:48:59,2022-05-05T00:59:57,113.0,73.0,10.97
284169,2022-05-05T00:49:00,2022-05-05T00:55:41,145.0,163.0,6.68
284170,2022-05-05T00:49:06,2022-05-05T00:55:26,232.0,174.0,6.33
284171,2022-05-05T00:49:19,2022-05-05T01:00:53,134.0,176.0,11.57
284172,2022-05-05T00:49:22,2022-05-05T00:59:45,134.0,176.0,10.38
284173,2022-05-05T00:49:36,2022-05-05T00:53:46,208.0,207.0,4.17
284174,2022-05-05T00:50:15,2022-05-05T00:55:01,195.0,94.0,4.77
284175,2022-05-05T00:50:24,2022-05-05T00:50:35,216.0,216.0,0.18
284176,2022-05-05T00:50:42,2022-05-05T00:58:01,202.0,199.0,7.32
284177,2022-05-05T00:50:50,2022-05-05T01:26:35,137.0,39.0,35.75
284178,2022-05-05T00:51:01,2022-05-05T00:51:40,146.0,146.0,0.65
284179,2022-05-05T00:51:10,2022-05-05T01:14:04,202.0,202.0,22.9
284180,2022-05-05T00:51:58,2022-05-05T00:52:13,189.0,189.0,0.25
284181,2022-05-05T00:51:58,2022-05-05T22:34:58,31.0,31.0,43.0
284182,2022-05-05T00:52:14,2022-05-05T01:05:43,146.0,90.0,13.48
284183,2022-05-05T00:52:28,2022-05-05T01:09:41,189.0,220.0,17.22
284184,2022-05-05T00:52:34,2022-05-05T01:05:09,189.0,236.0,12.58
284185,2022-05-05T00:53:00,2022-05-05T01:31:40,217.0,87.0,38.67
284186,2022-05-05T00:53:04,2022-05-05T01:00:51,43.0,220.0,7.78
284187,2022-05-05T00:53:07,2022-05-05T01:07:19,116.0,31.0,14.2
284188,2022-05-05T00:53:07,2022-05-05T01:07:20,116.0,31.0,14.22
284189,2022-05-05T00:53:07,2022-05-05T01:06:12,164.0,18.0,13.08
284190,2022-05-05T00:53:13,2022-05-05T00:53:24,119.0,119.0,0.18
284191,2022-05-05T00:53:32,2022-05-05T00:59:08,119.0,14.0,5.6
284192,2022-05-05T00:53:35,2022-05-05T07:19:24,145.0,137.0,25.82
284193,2022-05-05T00:53:48,2022-05-05T01:01:41,48.0,135.0,7.88
284194,2022-05-05T00:53:49,2022-05-05T01:17:26,208.0,124.0,23.62
284195,2022-05-05T00:53:51,2022-05-05T01:12:25,148.0,128.0,18.57
284196,2022-05-05T00:53:57,2022-05-05T07:34:27,31.0,31.0,40.5
284197,2022-05-05T00:54:22,2022-05-05T01:01:37,71.0,184.0,7.25
284198,2022-05-05T00:54:24,2022-05-05T00:59:41,59.0,98.0,5.28
284199,2022-05-05T00:54:27,2022-05-05T01:00:23,47.0,180.0,5.93
284200,2022-05-05T00:55:01,2022-05-05T01:07:46,1.0,185.0,12.75
284201,2022-05-05T00:55:13,2022-05-05T01:04:37,91.0,57.0,9.4
284202,2022-05-05T00:55:15,2022-05-05T01:07:19,80.0,64.0,12.07
284203,2022-05-05T00:55:16,2022-05-05T01:07:05,80.0,64.0,11.82
284204,2022-05-05T00:55:18,2022-05-05T01:05:35,196.0,228.0,10.28
284205,2022-05-05T00:55:21,2022-05-05T00:58:27,152.0,146.0,3.1
284206,2022-05-05T00:55:33,2022-05-05T01:07:14,80.0,64.0,11.68
284207,2022-05-05T00:56:08,2022-05-05T01:12:49,208.0,106.0,16.68
284208,2022-05-05T00:56:13,2022-05-05T01:11:24,16.0,80.0,15.18
284209,2022-05-05T00:56:39,2022-05-05T01:27:09,217.0,77.0,30.5
284210,2022-05-05T00:56:50,2022-05-05T11:35:25,261.0,138.0,38.58
284211,2022-05-05T00:56:52,2022-05-05T01:06:10,43.0,16.0,9.3
284212,2022-05-05T00:57:14,2022-05-05T00:57:30,218.0,218.0,0.27
284213,2022-05-05T00:57:14,2022-05-05T01:09:13,67.0,204.0,11.98
284214,2022-05-05T00:57:45,2022-05-05T01:08:05,65.0,42.0,10.33
284215,2022-05-05T00:57:54,2022-05-05T01:12:05,58.0,47.0,14.18
284216,2022-05-05T00:58:04,2022-05-05T01:06:56,26.0,209.0,8.87
284217,2022-05-05T00:58:05,2022-05-05T01:06:24,41.0,122.0,8.32
284218,2022-05-05T00:58:07,2022-05-05T01:09:31,145.0,17.0,11.4
284219,2022-05-05T00:58:41,2022-05-05T01:09:32,118.0,43.0,10.85
284220,2022-05-05T00:58:44,2022-05-05T01:09:46,3.0,126.0,11.03
284221,2022-05-05T00:58:47,2022-05-05T00:59:00,167.0,167.0,0.22
284222,2022-05-05T00:59:19,2022-05-05T01:10:17,144.0,113.0,10.97
284223,2022-05-05T00:59:49,2022-05-05T01:14:03,232.0,135.0,14.23
284224,2022-05-05T00:59:52,2022-05-05T01:35:28,210.0,220.0,35.6
284225,2022-05-05T01:00:23,2022-05-05T01:08:56,73.0,220.0,8.55
284226,2022-05-05T01:00:24,2022-05-05T01:11:37,185.0,134.0,11.22
284227,2022-05-05T01:00:38,2022-05-05T01:20:39,164.0,181.0,20.02
284228,2022-05-05T01:01:19,2022-05-05T01:10:03,38.0,129.0,8.73
284229,2022-05-05T01:01:34,2022-05-05T01:15:36,98.0,185.0,14.03
284230,2022-05-05T01:01:42,2022-05-05T01:07:38,59.0,254.0,5.93
284231,2022-05-05T01:01:56,2022-05-05T01:06:21,134.0,164.0,4.42
284232,2022-05-05T01:02:08,2022-05-05T01:12:36,73.0,244.0,10.47
284233,2022-05-05T01:02:09,2022-05-05T01:19:04,12.0,253.0,16.92
284234,2022-05-05T01:02:27,2022-05-05T01:12:11,9.0,71.0,9.73
284235,2022-05-05T01:03:04,2022-05-05T01:03:21,38.0,38.0,0.28
284236,2022-05-05T01:03:06,2022-05-05T01:06:57,12.0,219.0,3.85
284237,2022-05-05T01:03:11,2022-05-05T01:14:45,169.0,155.0,11.57
284238,2022-05-05T01:03:21,2022-05-05T01:08:50,7.0,1.0,5.48
284239,2022-05-05T01:03:33,2022-05-05T08:36:45,60.0,220.0,33.2
284240,2022-05-05T01:03:34,2022-05-05T01:22:11,161.0,134.0,18.62
284241,2022-05-05T01:03:36,2022-05-05T01:20:37,12.0,246.0,17.02
284242,2022-05-05T01:04:01,2022-05-05T01:12:31,42.0,120.0,8.5
284243,2022-05-05T01:04:14,2022-05-05T01:09:53,38.0,129.0,5.65
284244,2022-05-05T01:04:20,2022-05-05T01:19:21,58.0,247.0,15.02
284245,2022-05-05T01:04:27,2022-05-05T01:31:10,95.0,16.0,26.72
284246,2022-05-05T01:04:59,2022-05-05T01:25:11,182.0,236.0,20.2
284247,2022-05-05T01:05:37,2022-05-05T01:13:43,25.0,48.0,8.1
284248,2022-05-05T01:05:38,2022-05-05T01:13:39,25.0,4.0,8.02
284249,2022-05-05T01:05:46,2022-05-05T01:06:03,219.0,219.0,0.28
284250,2022-05-05T01:05:55,2022-05-05T09:23:58,230.0,11.0,18.05
284251,2022-05-05T01:05:59,2022-05-05T01:16:42,144.0,203.0,10.72
284252,2022-05-05T01:06:24,2022-05-05T02:00:52,57.0,8.0,54.47
284253,2022-05-05T01:06:28,2022-05-05T01:11:50,76.0,186.0,5.37
284254,2022-05-05T01:06:40,2022-05-05T01:13:51,230.0,134.0,7.18
284255,2022-05-05T01:06:46,2022-05-05T01:28:28,10.0,237.0,21.7
284256,2022-05-05T01:06:48,2022-05-05T01:17:13,144.0,203.0,10.42
284257,2022-05-05T01:06:51,2022-05-05T01:08:00,245.0,245.0,1.15
284258,2022-05-05T01:06:52,2022-05-05T01:15:04,54.0,136.0,8.2
284259,2022-05-05T01:07:06,2022-05-05T01:36:03,139.0,187.0,28.95
284260,2022-05-05T01:07:57,2022-05-05T01:22:33,19.0,245.0,14.6
284261,2022-05-05T01:07:58,2022-05-05T01:20:54,3.0,177.0,12.93
284262,2022-05-05T01:08:25,2022-05-05T01:13:08,161.0,162.0,4.72
284263,2022-05-05T01:08:27,2022-05-05T01:15:00,29.0,16.0,6.55
284264,2022-05-05T01:08:41,2022-05-05T01:13:22,202.0,206.0,4.68
284265,2022-05-05T01:08:44,2022-05-05T01:14:48,245.0,141.0,6.07
284266,2022-05-05T01:09:19,2022-05-05T01:14:19,216.0,216.0,5.0
284267,2022-05-05T01:09:46,2022-05-05T01:14:44,77.0,75.0,4.97
284268,2022-05-05T01:09:54,2022-05-05T01:24:57,81.0,152.0,15.05
284269,2022-05-05T01:10:19,2022-05-05T01:29:39,217.0,92.0,19.33
284270,2022-05-05T01:10:37,2022-05-05T01:11:43,216.0,216.0,1.1
284271,2022-05-05T01:11:01,2022-05-05T01:18:19,180.0,57.0,7.3
284272,2022-05-05T01:11:03,2022-05-05T01:11:47,217.0,217.0,0.73
284273,2022-05-05T01:11:13,2022-05-05T01:25:42,217.0,206.0,14.48
284274,2022-05-05T01:11:41,2022-05-05T01:17:41,122.0,125.0,6.0
284275,2022-05-05T01:11:50,2022-05-05T01:29:16,128.0,241.0,17.43
284276,2022-05-05T01:12:08,2022-05-05T01:29:14,217.0,198.0,17.1
284277,2022-05-05T01:12:11,2022-05-05T01:16:56,75.0,79.0,4.75
284278,2022-05-05T01:12:11,2022-05-05T01:20:37,46.0,186.0,8.43
284279,2022-05-05T01:12:15,2022-05-05T01:12:58,27.0,27.0,0.72
284280,2022-05-05T01:12:43,2022-05-05T01:30:12,64.0,153.0,17.48
284281,2022-05-05T01:13:07,2022-05-05T01:18:14,103.0,192.0,5.12
284282,2022-05-05T01:13:27,2022-05-05T01:29:27,27.0,27.0,16.0
284283,2022-05-05T01:13:28,2022-05-05T01:30:15,62.0,168.0,16.78
284284,2022-05-05T01:13:43,2022-05-05T01:19:05,90.0,170.0,5.37
284285,2022-05-05T01:14:09,2022-05-05T01:28:32,191.0,187.0,14.38
284286,2022-05-05T01:14:12,2022-05-05T01:26:53,189.0,54.0,12.68
284287,2022-05-05T01:14:22,2022-05-05T01:27:46,27.0,57.0,13.4
284288,2022-05-05T01:14:22,2022-05-05T01:31:13,140.0,163.0,16.85
284289,2022-05-05T01:14:33,2022-05-05T01:30:32,144.0,189.0,15.98
284290,2022-05-05T01:14:37,2022-05-05T01:25:48,32.0,232.0,11.18
284291,2022-05-05T01:14:42,2022-05-05T01:26:53,251.0,83.0,12.18
284292,2022-05-05T01:15:20,2022-05-05T01:21:20,139.0,217.0,6.0
284293,2022-05-05T01:15:25,2022-05-05T01:40:08,146.0,77.0,24.72
284294,2022-05-05T01:15:58,2022-05-05T01:40:17,146.0,77.0,24.32
284295,2022-05-05T01:16:26,2022-05-05T01:30:59,189.0,234.0,14.55
284296,2022-05-05T01:16:38,2022-05-05T01:27:56,63.0,42.0,11.3
284297,2022-05-05T01:17:22,2022-05-05T01:28:06,63.0,42.0,10.73
284298,2022-05-05T01:18:25,2022-05-05T01:31:12,226.0,226.0,12.78
284299,2022-05-05T01:18:33,2022-05-05T01:25:00,31.0,47.0,6.45
284300,2022-05-05T01:18:49,2022-05-05T01:28:31,226.0,67.0,9.7
284301,2022-05-05T01:19:06,2022-05-05T01:37:12,132.0,245.0,18.1
284302,2022-05-05T01:19:07,2022-05-05T01:29:25,19.0,232.0,10.3
284303,2022-05-05T01:19:31,2022-05-05T01:40:13,207.0,172.0,20.7
284304,2022-05-05T01:20:11,2022-05-05T01:23:34,202.0,194.0,3.38
284305,2022-05-05T01:20:20,2022-05-05T01:33:09,12.0,76.0,12.82
284306,2022-05-05T01:20:46,2022-05-05T01:24:01,171.0,115.0,3.25
284307,2022-05-05T01:22:44,2022-05-05T01:37:58,105.0,10.0,15.23
284308,2022-05-05T01:22:54,2022-05-05T01:34:17,1.0,186.0,11.38
284309,2022-05-05T01:23:40,2022-05-05T01:29:23,133.0,180.0,5.72
284310,2022-05-05T01:23:45,2022-05-05T01:28:21,38.0,43.0,4.6
284311,2022-05-05T01:24:35,2022-05-05T01:40:08,63.0,244.0,15.55
284312,2022-05-05T01:24:39,2022-05-05T01:34:24,224.0,42.0,9.75
284313,2022-05-05T01:24:46,2022-05-05T01:34:29,66.0,186.0,9.72
284314,2022-05-05T01:24:46,2022-05-05T01:36:50,171.0,150.0,12.07
284315,2022-05-05T01:24:51,2022-05-05T01:40:31,63.0,177.0,15.67
284316,2022-05-05T01:25:30,2022-05-05T01:33:34,40.0,14.0,8.07
284317,2022-05-05T01:25:47,2022-05-05T01:30:00,55.0,136.0,4.22
284318,2022-05-05T01:25:50,2022-05-05T01:30:58,87.0,226.0,5.13
284319,2022-05-05T01:26:20,2022-05-05T01:41:31,63.0,181.0,15.18
284320,2022-05-05T01:27:01,2022-05-05T01:39:37,38.0,125.0,12.6
284321,2022-05-05T01:27:09,2022-05-05T01:40:03,58.0,155.0,12.9
284322,2022-05-05T01:27:33,2022-05-05T01:36:58,265.0,163.0,9.42
284323,2022-05-05T01:27:40,2022-05-05T01:28:27,146.0,146.0,0.78
284324,2022-05-05T01:27:57,2022-05-05T01:44:34,168.0,263.0,16.62
284325,2022-05-05T01:28:00,2022-05-05T01:33:58,129.0,230.0,5.97
284326,2022-05-05T01:28:07,2022-05-05T01:33:59,246.0,216.0,5.87
284327,2022-05-05T01:28:47,2022-05-05T09:46:45,146.0,146.0,17.97
284328,2022-05-05T01:28:50,2022-05-05T01:41:33,146.0,4.0,12.72
284329,2022-05-05T01:28:55,2022-05-05T01:41:16,10.0,135.0,12.35
284330,2022-05-05T01:29:04,2022-05-05T01:35:37,43.0,182.0,6.55
284331,2022-05-05T01:29:50,2022-05-05T01:31:10,146.0,146.0,1.33
284332,2022-05-05T01:30:19,2022-05-05T01:31:28,164.0,164.0,1.15
284333,2022-05-05T01:30:51,2022-05-05T01:44:10,153.0,118.0,13.32
284334,2022-05-05T01:30:59,2022-05-05T01:51:14,153.0,175.0,20.25
284335,2022-05-05T01:31:02,2022-05-05T01:49:16,250.0,179.0,18.23
284336,2022-05-05T01:31:37,2022-05-05T01:41:22,91.0,136.0,9.75
284337,2022-05-05T01:31:50,2022-05-05T01:41:14,91.0,136.0,9.4
284338,2022-05-05T01:31:52,2022-05-05T02:01:54,146.0,186.0,30.03
284339,2022-05-05T01:31:55,2022-05-05T01:56:58,16.0,25.0,25.05
284340,2022-05-05T01:32:36,2022-05-05T01:47:26,242.0,56.0,14.83
284341,2022-05-05T01:32:52,2022-05-05T01:45:47,85.0,87.0,12.92
284342,2022-05-05T01:33:30,2022-05-05T01:34:26,146.0,146.0,0.93
284343,2022-05-05T01:33:34,2022-05-05T01:42:54,150.0,207.0,9.33
284344,2022-05-05T01:33:57,2022-05-05T01:43:41,150.0,207.0,9.73
284345,2022-05-05T01:34:39,2022-05-05T02:01:50,146.0,45.0,27.18
284346,2022-05-05T01:34:51,2022-05-05T03:00:57,146.0,146.0,26.1
284347,2022-05-05T01:35:28,2022-05-05T01:40:43,32.0,43.0,5.25
284348,2022-05-05T01:35:34,2022-05-05T01:38:57,162.0,166.0,3.38
284349,2022-05-05T01:36:20,2022-05-05T01:47:08,146.0,92.0,10.8
284350,2022-05-05T01:37:37,2022-05-05T01:49:22,49.0,135.0,11.75
284351,2022-05-05T01:38:39,2022-05-05T01:41:45,67.0,77.0,3.1
284352,2022-05-05T01:40:17,2022-05-05T01:52:08,5.0,139.0,11.85
284353,2022-05-05T01:40:49,2022-05-05T01:42:11,219.0,219.0,1.37
284354,2022-05-05T01:40:49,2022-05-05T01:47:34,130.0,131.0,6.75
284355,2022-05-05T01:41:13,2022-05-05T02:15:41,64.0,194.0,34.47
284356,2022-05-05T01:41:14,2022-05-05T01:41:37,218.0,218.0,0.38
284357,2022-05-05T01:41:17,2022-05-05T01:57:42,64.0,155.0,16.42
284358,2022-05-05T01:41:18,2022-05-05T01:46:40,52.0,135.0,5.37
284359,2022-05-05T01:42:09,2022-05-05T01:57:34,97.0,84.0,15.42
284360,2022-05-05T01:42:25,2022-05-05T02:06:13,219.0,139.0,23.8
284361,2022-05-05T01:42:31,2022-05-05T02:01:26,243.0,234.0,18.92
284362,2022-05-05T01:42:34,2022-05-05T01:57:38,152.0,155.0,15.07
284363,2022-05-05T01:43:34,2022-05-05T01:50:00,91.0,56.0,6.43
284364,2022-05-05T01:43:59,2022-05-05T01:50:46,220.0,52.0,6.78
284365,2022-05-05T01:45:02,2022-05-05T02:09:42,145.0,226.0,24.67
284366,2022-05-05T01:45:05,2022-05-05T01:57:28,60.0,135.0,12.38
284367,2022-05-05T01:45:35,2022-05-05T01:49:20,124.0,124.0,3.75
284368,2022-05-05T01:45:35,2022-05-05T02:01:01,182.0,87.0,15.43
284369,2022-05-05T01:46:54,2022-05-05T01:56:05,38.0,185.0,9.18
284370,2022-05-05T01:47:00,2022-05-05T02:04:35,57.0,94.0,17.58
284371,2022-05-05T01:47:30,2022-05-05T02:05:12,261.0,103.0,17.7
284372,2022-05-05T01:47:42,2022-05-05T01:52:43,58.0,254.0,5.02
284373,2022-05-05T01:48:13,2022-05-05T02:01:57,198.0,247.0,13.73
284374,2022-05-05T01:48:14,2022-05-05T01:59:42,176.0,40.0,11.47
284375,2022-05-05T01:48:16,2022-05-05T01:57:17,176.0,230.0,9.02
284376,2022-05-05T01:48:18,2022-05-05T01:59:58,139.0,118.0,11.67
284377,2022-05-05T01:48:48,2022-05-05T01:49:18,125.0,125.0,0.5
284378,2022-05-05T01:49:09,2022-05-05T01:56:05,139.0,209.0,6.93
284379,2022-05-05T01:49:36,2022-05-05T02:13:32,125.0,182.0,23.93
284380,2022-05-05T01:49:50,2022-05-05T02:02:26,90.0,185.0,12.6
284381,2022-05-05T01:50:05,2022-05-05T01:50:23,207.0,207.0,0.3
284382,2022-05-05T01:50:12,2022-05-05T02:06:03,35.0,210.0,15.85
284383,2022-05-05T01:50:54,2022-05-05T02:04:50,207.0,59.0,13.93
284384,2022-05-05T01:52:22,2022-05-05T01:53:05,209.0,209.0,0.72
284385,2022-05-05T01:53:30,2022-05-05T02:03:07,58.0,79.0,9.62
284386,2022-05-05T01:53:38,2022-05-05T01:53:54,209.0,209.0,0.27
284387,2022-05-05T01:54:11,2022-05-05T01:59:42,54.0,136.0,5.52
284388,2022-05-05T01:55:20,2022-05-05T03:45:01,209.0,209.0,49.68
284389,2022-05-05T01:56:16,2022-05-05T02:16:00,205.0,87.0,19.73
284390,2022-05-05T01:56:17,2022-05-05T02:01:12,106.0,101.0,4.92
284391,2022-05-05T01:56:44,2022-05-05T02:07:41,131.0,129.0,10.95
284392,2022-05-05T01:57:04,2022-05-05T02:16:10,209.0,242.0,19.1
284393,2022-05-05T01:57:38,2022-05-05T02:07:55,45.0,186.0,10.28
284394,2022-05-05T01:58:10,2022-05-05T02:11:28,145.0,201.0,13.3
284395,2022-05-05T01:58:59,2022-05-05T02:07:30,212.0,14.0,8.52
284396,2022-05-05T01:59:03,2022-05-05T02:02:57,43.0,177.0,3.9
284397,2022-05-05T01:59:08,2022-05-05T02:10:44,212.0,203.0,11.6
284398,2022-05-05T01:59:26,2022-05-05T02:11:20,95.0,196.0,11.9
284399,2022-05-05T02:00:48,2022-05-05T16:16:03,59.0,59.0,15.25
284400,2022-05-05T02:01:08,2022-05-05T02:56:20,8.0,118.0,55.2
284401,2022-05-05T02:01:34,2022-05-05T02:04:20,195.0,193.0,2.77
284402,2022-05-05T02:01:36,2022-05-05T02:01:42,62.0,62.0,0.1
284403,2022-05-05T02:01:38,2022-05-05T02:02:12,166.0,166.0,0.57
284404,2022-05-05T02:01:46,2022-05-05T02:12:44,62.0,171.0,10.97
284405,2022-05-05T02:01:48,2022-05-05T02:02:18,44.0,44.0,0.5
284406,2022-05-05T02:03:08,2022-05-05T02:52:08,166.0,252.0,49.0
284407,2022-05-05T02:03:17,2022-05-05T02:03:40,162.0,162.0,0.38
284408,2022-05-05T02:03:27,2022-05-05T02:52:16,166.0,252.0,48.82
284409,2022-05-05T02:03:37,2022-05-05T02:20:07,59.0,80.0,16.5
284410,2022-05-05T02:03:55,2022-05-05T02:22:04,166.0,125.0,18.15
284411,2022-05-05T02:04:21,2022-05-05T02:19:47,13.0,195.0,15.43
284412,2022-05-05T02:04:29,2022-05-05T02:16:09,206.0,38.0,11.67
284413,2022-05-05T02:04:29,2022-05-05T02:19:21,122.0,129.0,14.87
284414,2022-05-05T02:04:34,2022-05-05T02:29:31,166.0,252.0,24.95
284415,2022-05-05T02:04:49,2022-05-05T02:19:19,17.0,80.0,14.5
284416,2022-05-05T02:05:32,2022-05-05T02:15:54,176.0,91.0,10.37
284417,2022-05-05T02:05:39,2022-05-05T02:30:36,137.0,181.0,24.95
284418,2022-05-05T02:06:11,2022-05-05T02:13:23,176.0,52.0,7.2
284419,2022-05-05T02:06:26,2022-05-05T02:19:49,63.0,184.0,13.38
284420,2022-05-05T02:06:30,2022-05-05T02:21:34,103.0,50.0,15.07
284421,2022-05-05T02:08:15,2022-05-05T02:13:06,57.0,71.0,4.85
284422,2022-05-05T02:08:40,2022-05-05T02:14:10,145.0,157.0,5.5
284423,2022-05-05T02:08:42,2022-05-05T02:18:40,44.0,13.0,9.97
284424,2022-05-05T02:10:29,2022-05-05T02:29:17,60.0,150.0,18.8
284425,2022-05-05T02:10:59,2022-05-05T14:12:29,124.0,98.0,1.5
284426,2022-05-05T02:11:02,2022-05-05T02:22:03,157.0,32.0,11.02
284427,2022-05-05T02:11:03,2022-05-05T02:42:47,63.0,63.0,31.73
284428,2022-05-05T02:11:05,2022-05-05T02:18:02,13.0,43.0,6.95
284429,2022-05-05T02:11:35,2022-05-05T02:26:11,90.0,80.0,14.6
284430,2022-05-05T02:13:19,2022-05-05T02:26:06,254.0,51.0,12.78
284431,2022-05-05T02:13:42,2022-05-05T02:24:24,45.0,221.0,10.7
284432,2022-05-05T02:13:52,2022-05-05T07:00:11,58.0,256.0,46.32
284433,2022-05-05T02:14:12,2022-05-05T02:22:25,52.0,43.0,8.22
284434,2022-05-05T02:14:46,2022-05-05T02:18:33,88.0,65.0,3.78
284435,2022-05-05T02:15:35,2022-05-05T02:23:30,81.0,243.0,7.92
284436,2022-05-05T02:15:37,2022-05-05T02:47:11,43.0,155.0,31.57
284437,2022-05-05T02:17:56,2022-05-05T02:31:22,49.0,49.0,13.43
284438,2022-05-05T02:17:58,2022-05-05T02:24:32,137.0,213.0,6.57
284439,2022-05-05T02:19:18,2022-05-05T02:32:37,153.0,73.0,13.32
284440,2022-05-05T02:19:44,2022-05-05T23:38:35,86.0,83.0,18.85
284441,2022-05-05T02:20:12,2022-05-05T02:34:54,196.0,236.0,14.7
284442,2022-05-05T02:20:22,2022-05-05T02:29:40,6.0,149.0,9.3
284443,2022-05-05T02:20:25,2022-05-05T02:28:45,6.0,149.0,8.33
284444,2022-05-05T02:20:49,2022-05-05T02:30:45,148.0,105.0,9.93
284445,2022-05-05T02:20:49,2022-05-05T03:02:06,81.0,95.0,41.28
284446,2022-05-05T02:21:02,2022-05-05T02:28:46,148.0,114.0,7.73
284447,2022-05-05T02:21:40,2022-05-05T02:21:55,12.0,12.0,0.25
284448,2022-05-05T02:22:03,2022-05-05T02:41:52,168.0,67.0,19.82
