Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type,Model
28132405,612,7682,2024-05-05 09:10:00,Bathurst St / Front St W,7383,05/05/2024 09:20,12 Harbour St,2110,Casual Member,ICONIC
28132406,461,7045,2024-05-05 09:10:00,Bond St / Queen St E,7100,05/05/2024 09:18,Dundas St E / Regent Park Blvd,1666,Casual Member,ICONIC
28132407,514,7335,2024-05-05 09:10:00,Bay St / Bloor St W (West Side),7269,05/05/2024 09:19,Toronto Eaton Centre (Yonge St) - SMART,6878,Casual Member,EFIT
28132408,309,7033,2024-05-05 09:10:00,Union Station,7906,05/05/2024 09:16,Princess St / Front St E,6782,Casual Member,EFIT
28132409,292,7693,2024-05-05 09:10:00,Mutual St / Shuter St (Arena Gardens),7292,05/05/2024 09:15,Granby St / Church St - SMART,4594,Annual Member,ICONIC
28132410,2070,7221,2024-05-05 09:11:00,High Park Subway Station,7221,05/05/2024 09:45,High Park Subway Station,6960,Casual Member,ICONIC
28132412,760,7695,2024-05-05 09:11:00,Queen St E / Joseph Duggan Rd,7822,05/05/2024 09:24,Leslie St / Commissioners St  ,9099,Casual Member,EFIT
28132411,1942,7906,2024-05-05 09:11:00,Princess St / Front St E,7427,05/05/2024 09:43,Northern Dancer Blvd / Lake Shore Blvd E,6742,Casual Member,EFIT
28132413,1929,7906,2024-05-05 09:11:00,Princess St / Front St E,7427,05/05/2024 09:43,Northern Dancer Blvd / Lake Shore Blvd E,7936,Casual Member,EFIT G5
28132414,1061,7693,2024-05-05 09:11:00,Mutual St / Shuter St (Arena Gardens),7009,05/05/2024 09:29,King St E / Jarvis St,5111,Annual Member,ICONIC
28132415,919,7244,2024-05-05 09:11:00,Dufferin Gate - SMART,7412,05/05/2024 09:27,King St W / Crawford St,820,Casual Member,ICONIC
28132416,778,7356,2024-05-05 09:11:00,King St E / Berkeley St,7303,05/05/2024 09:24,Queen St E / Woodward Ave,5987,Casual Member,ICONIC
28132417,484,7707,2024-05-05 09:11:00,Coronation Park (Martin Goodman Trail),7242,05/05/2024 09:19,Lake Shore Blvd W / Ontario Dr,3047,Casual Member,ICONIC
28132418,1071,7383,2024-05-05 09:12:00,12 Harbour St,7569,05/05/2024 09:30,Toronto Inukshuk Park,4661,Casual Member,ICONIC
28132419,2018,7383,2024-05-05 09:12:00,12 Harbour St,7203,05/05/2024 09:46,Bathurst St/Queens Quay(Billy Bishop Airport),348,Casual Member,ICONIC
28132420,1740,7289,2024-05-05 09:12:00,Humber Bay Shores Park East,7411,05/05/2024 09:41,Little Norway Park,5834,Casual Member,ICONIC
28132421,500,7577,2024-05-05 09:12:00,Oak St / Sumach St,7001,05/05/2024 09:21,Wellesley Station Green P,7134,Casual Member,EFIT
28132422,149,7291,2024-05-05 09:12:00,190 Queens Quay E,7101,05/05/2024 09:15,Lower Sherbourne St / The Esplanade,5974,Annual Member,ICONIC
28132423,970,7224,2024-05-05 09:12:00,Bloor St W / High Park Ave (High Park),7518,05/05/2024 09:29,Lake Shore Blvd W / Colborne Lodge Dr,3533,Casual Member,ICONIC
28132424,833,7264,2024-05-05 09:12:00,Bloor St E / Huntley St - SMART,7356,05/05/2024 09:26,King St E / Berkeley St,2837,Casual Member,ICONIC
28132425,957,7224,2024-05-05 09:13:00,Bloor St W / High Park Ave (High Park),7518,05/05/2024 09:29,Lake Shore Blvd W / Colborne Lodge Dr,795,Casual Member,ICONIC
28132426,188,7006,2024-05-05 09:13:00,Bay St / College St (East Side),7668,05/05/2024 09:16,Simcoe St / Dundas St W - SMART,472,Casual Member,ICONIC
28132427,496,7569,2024-05-05 09:13:00,Toronto Inukshuk Park,7203,05/05/2024 09:22,Bathurst St/Queens Quay(Billy Bishop Airport),456,Casual Member,ICONIC
28132428,305,7703,2024-05-05 09:13:00,Oak St / Sackville St,7236,05/05/2024 09:19,Thompson St / Broadview Ave - SMART,343,Casual Member,ICONIC
28132429,3640,7299,2024-05-05 09:14:00,Mill St / Parliament St,7299,05/05/2024 10:15,Mill St / Parliament St,1811,Annual Member,ICONIC
28132430,327,7247,2024-05-05 09:14:00,Howard Park Ave / Dundas St W - SMART,7662,05/05/2024 09:19,Beaty Ave / Queen St W,6199,Annual Member,ICONIC
28132432,1700,7474,2024-05-05 09:15:00,Clarence Square,7474,05/05/2024 09:43,Clarence Square,6417,Casual Member,ICONIC
28132433,503,7172,2024-05-05 09:15:00,Strachan Ave / Princes' Blvd,7242,05/05/2024 09:23,Lake Shore Blvd W / Ontario Dr,3380,Casual Member,ICONIC
28132434,2127,7642,2024-05-05 09:15:00,Yonge St / St Clair Ave,7211,05/05/2024 09:50,Fort York Blvd / Garrison Rd,7855,Casual Member,EFIT G5
28132435,752,7242,2024-05-05 09:15:00,Lake Shore Blvd W / Ontario Dr,7518,05/05/2024 09:27,Lake Shore Blvd W / Colborne Lodge Dr,7950,Annual Member,EFIT G5
28132436,1379,7717,2024-05-05 09:15:00,Niagara St / Portland St,7518,05/05/2024 09:38,Lake Shore Blvd W / Colborne Lodge Dr,5222,Casual Member,ICONIC
28132437,589,7822,2024-05-05 09:15:00,Leslie St / Commissioners St  ,7427,05/05/2024 09:25,Northern Dancer Blvd / Lake Shore Blvd E,1785,Casual Member,ICONIC
28132438,971,7533,2024-05-05 09:15:00,Housey St / Dan Leckie Way,7533,05/05/2024 09:31,Housey St / Dan Leckie Way,4282,Casual Member,ICONIC
28132439,755,7787,2024-05-05 09:15:00,HTO Park West,7299,05/05/2024 09:28,Mill St / Parliament St,4016,Casual Member,ICONIC
28132440,1008,7168,2024-05-05 09:15:00,Queens Quay / Yonge St,7242,05/05/2024 09:32,Lake Shore Blvd W / Ontario Dr,3052,Casual Member,ICONIC
28132441,696,7101,2024-05-05 09:15:00,Lower Sherbourne St / The Esplanade,7115,05/05/2024 09:27,Howard St / Sherbourne St,7871,Annual Member,EFIT G5
28132442,327,7441,2024-05-05 09:16:00,Pacific Ave / Glenlake Ave,7581,05/05/2024 09:21,High Park Ave / Dundas St W,4191,Casual Member,ICONIC
28132443,227,7130,2024-05-05 09:16:00,Davenport Rd / Bedford Rd,7131,05/05/2024 09:20,Taddle Creek Park,3897,Annual Member,ICONIC
28132444,1789,7007,2024-05-05 09:16:00,College St / Huron St,7220,05/05/2024 09:46,Lake Shore Blvd W / Ellis Ave,548,Casual Member,ICONIC
28132445,729,7044,2024-05-05 09:16:00,Church St / Alexander St,7260,05/05/2024 09:28,Spadina Ave / Adelaide St W,1358,Casual Member,ICONIC
28132447,177,7007,2024-05-05 09:16:00,College St / Huron St,7545,05/05/2024 09:19,Baldwin St / Henry St,1451,Casual Member,ICONIC
28132448,306,7465,2024-05-05 09:16:00,Russell Hill Rd / St Clair Ave W,7379,05/05/2024 09:22,Lawton Blvd / Yonge St,6355,Casual Member,ICONIC
28132449,224,7668,2024-05-05 09:17:00,Simcoe St / Dundas St W - SMART,7020,05/05/2024 09:20,Phoebe St / Spadina Ave,7791,Casual Member,EFIT G5
28132450,295,7762,2024-05-05 09:17:00,College St / Henry St ,7023,05/05/2024 09:22,College St / Borden St,3134,Annual Member,ICONIC
28132451,1264,7128,2024-05-05 09:17:00,Yonge St / Aylmer Ave,7375,05/05/2024 09:38,Front St E / Scott St,4883,Casual Member,ICONIC
28132452,469,7466,2024-05-05 09:17:00,Glendonwynne Rd / Bloor St W,7220,05/05/2024 09:25,Lake Shore Blvd W / Ellis Ave,8293,Casual Member,EFIT G5
28132453,1488,7093,2024-05-05 09:17:00,Danforth Ave / Gough Ave,7072,05/05/2024 09:42,Fleet St / Bathurst St,8208,Casual Member,EFIT G5
28132454,744,7243,2024-05-05 09:17:00,Exhibition GO Station,7243,05/05/2024 09:29,Exhibition GO Station,4739,Casual Member,ICONIC
28132455,3351,7207,2024-05-05 09:17:00,Dundas St W / Crawford St,7207,05/05/2024 10:13,Dundas St W / Crawford St,7894,Casual Member,EFIT G5
28132456,12492,7299,2024-05-05 09:17:00,Mill St / Parliament St,7188,05/05/2024 12:46,Exhibition GO (Atlantic Ave),7675,Casual Member,EFIT G5
28132458,329,7077,2024-05-05 09:17:00,College Park South,7202,05/05/2024 09:23,Queen St W / Bay St (City Hall),710,Casual Member,ICONIC
28132459,742,7030,2024-05-05 09:18:00,Bay St / Wellesley St W,7071,05/05/2024 09:30,161 Bleecker St (South of Wellesley),4444,Casual Member,ICONIC
28132460,476,7788,2024-05-05 09:18:00,Queens Quay E / Lower Jarvis St ,7203,05/05/2024 09:26,Bathurst St/Queens Quay(Billy Bishop Airport),547,Casual Member,ICONIC
28132461,1440,7533,2024-05-05 09:18:00,Housey St / Dan Leckie Way,7161,05/05/2024 09:42,Beverley St / College St,9098,Casual Member,EFIT
28132462,5238,7642,2024-05-05 09:18:00,Yonge St / St Clair Ave,7707,05/05/2024 10:45,Coronation Park (Martin Goodman Trail),1848,Casual Member,ICONIC
28132463,9663,7642,2024-05-05 09:18:00,Yonge St / St Clair Ave,7242,05/05/2024 11:59,Lake Shore Blvd W / Ontario Dr,6398,Casual Member,ICONIC
28132464,469,7026,2024-05-05 09:18:00,Bay St / St. Joseph St,7007,05/05/2024 09:26,College St / Huron St,490,Casual Member,ICONIC
28132465,1299,7506,2024-05-05 09:18:00,Berkeley St / Adelaide St E - SMART,7309,05/05/2024 09:40,Queen St E / Rhodes Ave,5116,Casual Member,ICONIC
28132466,9615,7642,2024-05-05 09:18:00,Yonge St / St Clair Ave,7242,05/05/2024 11:59,Lake Shore Blvd W / Ontario Dr,1338,Casual Member,ICONIC
28132467,1417,7533,2024-05-05 09:18:00,Housey St / Dan Leckie Way,7161,05/05/2024 09:42,Beverley St / College St,7904,Casual Member,EFIT G5
28132468,2181,7128,2024-05-05 09:18:00,Yonge St / Aylmer Ave,7052,05/05/2024 09:55,Wellington St W / Bay St,3879,Casual Member,ICONIC
28132469,975,7524,2024-05-05 09:18:00,Lisgar Park,7247,05/05/2024 09:35,Howard Park Ave / Dundas St W - SMART,5765,Casual Member,ICONIC
28132470,695,7447,2024-05-05 09:19:00,Trent Ave / Danforth Ave,7315,05/05/2024 09:30,Queen St E / Hammersmith Ave,5213,Casual Member,ICONIC
28132471,625,7243,2024-05-05 09:19:00,Exhibition GO Station,7243,05/05/2024 09:29,Exhibition GO Station,7104,Casual Member,EFIT
28132472,485,7029,2024-05-05 09:19:00,Bay St / Bloor St W (East Side),7041,05/05/2024 09:27,Edward St / Yonge St,6557,Casual Member,ICONIC
28132473,1033,7076,2024-05-05 09:19:00,York St / Queens Quay W,7038,05/05/2024 09:36,Dundas St W / Yonge St,1349,Casual Member,ICONIC
28132474,3984,7915,2024-05-05 09:20:00,Rogers Rd / Watt Ave,7052,05/05/2024 10:26,Wellington St W / Bay St,4851,Casual Member,ICONIC
28132476,3967,7915,2024-05-05 09:20:00,Rogers Rd / Watt Ave,7052,05/05/2024 10:26,Wellington St W / Bay St,4547,Casual Member,ICONIC
28132477,361,7017,2024-05-05 09:20:00,Widmer St / Adelaide St W - SMART,7160,05/05/2024 09:26,King St W / Tecumseth St,2337,Casual Member,ICONIC
28132478,452,7189,2024-05-05 09:20:00,Augusta Ave / Denison Sq,7197,05/05/2024 09:28,Queen St W / Dovercourt Rd,7421,Casual Member,EFIT G5
28132479,1143,7627,2024-05-05 09:20:00,Shaw St / Essex St - SMART,7927,05/05/2024 09:39,Strachan Ave / East Liberty St - SMART,2639,Casual Member,ICONIC
28132480,423,7205,2024-05-05 09:20:00,Rusholme Park Cres / College St,7437,05/05/2024 09:27,Concord Ave / Bloor St W,5543,Casual Member,ICONIC
28132481,4987,7052,2024-05-05 09:20:00,Wellington St W / Bay St,7887,05/05/2024 10:43,800 Fleet St (North),7230,Casual Member,EFIT
28132482,6807,7283,2024-05-05 09:20:00,Front St W / Bay St (South Side),7243,05/05/2024 11:14,Exhibition GO Station,640,Casual Member,ICONIC
28132483,239,7143,2024-05-05 09:20:00,Kendal Ave / Bernard Ave,7531,05/05/2024 09:24,541 Huron St - SMART,5810,Casual Member,ICONIC
28132484,4297,7172,2024-05-05 09:20:00,Strachan Ave / Princes' Blvd,7227,05/05/2024 10:32,Martin Goodman Trail (Marilyn Bell Park),6389,Casual Member,ICONIC
28132485,4985,7052,2024-05-05 09:20:00,Wellington St W / Bay St,7887,05/05/2024 10:43,800 Fleet St (North),5575,Casual Member,ICONIC
28132486,711,7627,2024-05-05 09:20:00,Shaw St / Essex St - SMART,7817,05/05/2024 09:32,Shaw St / King St W,1787,Annual Member,ICONIC
28132487,1998,7768,2024-05-05 09:21:00,Armoury St / Chestnut St,7234,05/05/2024 09:54,Roncesvalles Ave / Marmaduke St,8017,Casual Member,EFIT G5
28132488,358,7047,2024-05-05 09:21:00,University Ave / Gerrard St W (East Side),7002,05/05/2024 09:27,St. George St / Bloor St W,7506,Casual Member,EFIT G5
28132489,297,7412,2024-05-05 09:21:00,King St W / Crawford St,7534,05/05/2024 09:26,Walnut Ave / Queen St W,7050,Casual Member,EFIT
28132490,6671,7283,2024-05-05 09:21:00,Front St W / Bay St (South Side),7243,05/05/2024 11:12,Exhibition GO Station,5300,Casual Member,ICONIC
28132491,646,7155,2024-05-05 09:21:00,Bathurst St / Lennox St,7072,05/05/2024 09:32,Fleet St / Bathurst St,8036,Casual Member,EFIT G5
28132492,1082,7072,2024-05-05 09:21:00,Fleet St / Bathurst St,7016,05/05/2024 09:39,Bay St / Queens Quay W (Ferry Terminal),3277,Casual Member,ICONIC
28132493,1323,7788,2024-05-05 09:21:00,Queens Quay E / Lower Jarvis St ,7115,05/05/2024 09:43,Howard St / Sherbourne St,503,Casual Member,ICONIC
28132494,566,7020,2024-05-05 09:21:00,Phoebe St / Spadina Ave,7523,05/05/2024 09:31,Lynn Williams St / East Liberty St - SMART,4098,Casual Member,ICONIC
28132495,473,7410,2024-05-05 09:21:00,Howard St / Rose Ave,7064,05/05/2024 09:29,51 Parliament St,3104,Casual Member,ICONIC
28132496,288,7460,2024-05-05 09:21:00,High Park Outdoor Pool,7466,05/05/2024 09:26,Glendonwynne Rd / Bloor St W,7684,Casual Member,EFIT G5
28132497,438,7711,2024-05-05 09:21:00,Havelock St / Dewson St,7192,05/05/2024 09:29,Harbord St / Clinton St,5424,Casual Member,ICONIC
28132498,1448,7929,2024-05-05 09:22:00,Spadina Ave / Bulwer St- SMART ,7220,05/05/2024 09:46,Lake Shore Blvd W / Ellis Ave,1638,Casual Member,ICONIC
28132499,724,7206,2024-05-05 09:22:00,Claremont St / Dundas St W,7790,05/05/2024 09:34,Lynn Williams St / Pirandello St ,312,Casual Member,ICONIC
28132500,580,7118,2024-05-05 09:22:00,King St W / Bay St (East Side),7914,05/05/2024 09:32,York St / Wellington St W (2),7271,Casual Member,ICONIC
28132501,2828,7569,2024-05-05 09:22:00,Toronto Inukshuk Park,7838,05/05/2024 10:09,Lake Shore Blvd W / Legion Rd,6131,Casual Member,ICONIC
28132502,834,7346,2024-05-05 09:22:00,Logan Ave / Gerrard St E,7346,05/05/2024 09:36,Logan Ave / Gerrard St E,6948,Casual Member,ICONIC
28132503,1220,7363,2024-05-05 09:22:00,Wells Hill Ave / St Clair Ave W,7781,05/05/2024 09:42,St Clair Ave W / Avenue Rd ,7558,Casual Member,EFIT G5
28132504,3718,7052,2024-05-05 09:22:00,Wellington St W / Bay St,7243,05/05/2024 10:24,Exhibition GO Station,4841,Casual Member,ICONIC
28132505,375,7412,2024-05-05 09:22:00,King St W / Crawford St,7323,05/05/2024 09:29,457 King St W,7747,Casual Member,EFIT G5
28132506,6560,7501,2024-05-05 09:22:00,Humberside Grounds - SMART,7501,05/05/2024 11:12,Humberside Grounds - SMART,6617,Casual Member,EFIT
28132507,217,7237,2024-05-05 09:23:00,Ward St / Wallace Ave,7237,05/05/2024 09:26,Ward St / Wallace Ave,8415,Casual Member,EFIT
28132508,488,7014,2024-05-05 09:23:00,Sherbourne St / Carlton St (Allan Gardens),7019,05/05/2024 09:31,Temperance St Station,3803,Casual Member,ICONIC
28132509,749,7806,2024-05-05 09:23:00,Danforth Rd / Birchmount Rd ,7266,05/05/2024 09:36,Victoria Park Subway Station - SMART,1002,Annual Member,ICONIC
28132510,1048,7575,2024-05-05 09:23:00,Bayview Ave / Lawren Harris Square,7320,05/05/2024 09:41,Front St W / University Ave (1),7888,Casual Member,EFIT G5
28132511,486,7724,2024-05-05 09:23:00,Wellesley St E / Parliament St,7271,05/05/2024 09:31,Yonge St / Alexander St - SMART,1491,Casual Member,ICONIC
28132512,703,7061,2024-05-05 09:23:00,Dalton Rd / Bloor St W,7055,05/05/2024 09:35,Jarvis St / Carlton St,6363,Annual Member,ICONIC
28132513,1029,7575,2024-05-05 09:23:00,Bayview Ave / Lawren Harris Square,7320,05/05/2024 09:41,Front St W / University Ave (1),7678,Casual Member,EFIT G5
28132514,1135,7766,2024-05-05 09:24:00,Albany Ave / Bloor St W,7076,05/05/2024 09:43,York St / Queens Quay W,3374,Casual Member,ICONIC
28132515,297,7581,2024-05-05 09:24:00,High Park Ave / Dundas St W,7441,05/05/2024 09:29,Pacific Ave / Glenlake Ave,4191,Casual Member,ICONIC
28132517,357,7385,2024-05-05 09:24:00,20 Charles St E,7816,05/05/2024 09:30,Bay St / Dundas St W,7475,Casual Member,EFIT G5
28132518,1356,7533,2024-05-05 09:24:00,Housey St / Dan Leckie Way,7906,05/05/2024 09:46,Princess St / Front St E,4011,Annual Member,ICONIC
28132519,4252,7934,2024-05-05 09:24:00,19 Glendora Ave,7832,05/05/2024 10:35,Finch Subway Station ,7761,Casual Member,EFIT G5
28132520,1145,7007,2024-05-05 09:24:00,College St / Huron St,7180,05/05/2024 09:43,Lansdowne Subway Station,1113,Casual Member,ICONIC
28132521,1053,7259,2024-05-05 09:24:00,Lower Spadina Ave / Lake Shore Blvd W,7242,05/05/2024 09:42,Lake Shore Blvd W / Ontario Dr,4390,Casual Member,ICONIC
28132522,598,7078,2024-05-05 09:24:00,College St / Major St,7164,05/05/2024 09:34,Gould St / Yonge St (TMU),5056,Casual Member,ICONIC
28132523,1035,7016,2024-05-05 09:24:00,Bay St / Queens Quay W (Ferry Terminal),7430,05/05/2024 09:42,Marilyn Bell Park Tennis Court,1378,Annual Member,ICONIC
28132524,1077,7016,2024-05-05 09:25:00,Bay St / Queens Quay W (Ferry Terminal),7430,05/05/2024 09:42,Marilyn Bell Park Tennis Court,5793,Casual Member,ICONIC
28132525,1864,7693,2024-05-05 09:25:00,Mutual St / Shuter St (Arena Gardens),7265,05/05/2024 09:56,Wallace Ave / Symington Ave - SMART,6642,Casual Member,EFIT
28132526,1277,7531,2024-05-05 09:25:00,541 Huron St - SMART,7492,05/05/2024 09:46,Cherry St / Lake Shore Blvd E,7181,Casual Member,EFIT
28132527,2715,7126,2024-05-05 09:25:00,Yonge St / Yorkville Ave,7416,05/05/2024 10:10,Spadina Ave / Blue Jays Way,6530,Casual Member,ICONIC
28132528,835,7259,2024-05-05 09:25:00,Lower Spadina Ave / Lake Shore Blvd W,7242,05/05/2024 09:39,Lake Shore Blvd W / Ontario Dr,6119,Casual Member,ICONIC
28132530,498,7379,2024-05-05 09:25:00,Lawton Blvd / Yonge St,7328,05/05/2024 09:33,Roxborough St W / Yonge St,6355,Casual Member,ICONIC
28132531,609,7188,2024-05-05 09:25:00,Exhibition GO (Atlantic Ave),7850,05/05/2024 09:36,Maud St / Adelaide St W,5339,Casual Member,ICONIC
28132532,208,7388,2024-05-05 09:26:00,Broadview Subway Station,7117,05/05/2024 09:29,640 Bloor Street E,6726,Casual Member,EFIT
28132533,958,7142,2024-05-05 09:26:00,Bridgman Ave / Bathurst St,7245,05/05/2024 09:42,Tecumseth St / Queen St W - SMART,4737,Casual Member,ICONIC
28132534,397,7458,2024-05-05 09:26:00,Church St / Lombard St,7033,05/05/2024 09:32,Union Station,2961,Annual Member,ICONIC
28132535,1266,7257,2024-05-05 09:26:00,Dundas St W / St. Patrick St,7518,05/05/2024 09:47,Lake Shore Blvd W / Colborne Lodge Dr,1576,Annual Member,ICONIC
28132537,959,7693,2024-05-05 09:26:00,Mutual St / Shuter St (Arena Gardens),7107,05/05/2024 09:42,Cherry St / Distillery Ln,4728,Casual Member,ICONIC
28132538,1488,7149,2024-05-05 09:26:00,Yarmouth Rd / Christie St,7120,05/05/2024 09:51,Gerrard St E / River St,4224,Casual Member,ICONIC
28132539,5479,7016,2024-05-05 09:26:00,Bay St / Queens Quay W (Ferry Terminal),7171,05/05/2024 10:57,Ontario Place Blvd / Lake Shore Blvd W,4852,Casual Member,ICONIC
28132540,553,7383,2024-05-05 09:26:00,12 Harbour St,7720,05/05/2024 09:35,King St W / Portland St,7892,Casual Member,EFIT G5
28132541,675,7399,2024-05-05 09:26:00,Lower Jarvis St / Queens Quay E,7203,05/05/2024 09:37,Bathurst St/Queens Quay(Billy Bishop Airport),2647,Casual Member,ICONIC
28132542,629,7129,2024-05-05 09:26:00,Davenport Rd / Avenue Rd,7001,05/05/2024 09:36,Wellesley Station Green P,2956,Annual Member,ICONIC
28132543,212,7531,2024-05-05 09:26:00,541 Huron St - SMART,7058,05/05/2024 09:30,Huron St / Harbord St,5810,Casual Member,ICONIC
28132544,1539,7474,2024-05-05 09:26:00,Clarence Square,7656,05/05/2024 09:52,Bloor St W / Brock Ave,4451,Casual Member,ICONIC
28132545,836,7933,2024-05-05 09:26:00,Elizabeth St / Elm St,7115,05/05/2024 09:40,Howard St / Sherbourne St,5900,Annual Member,ICONIC
28132546,643,7204,2024-05-05 09:26:00,College St / Crawford St,7172,05/05/2024 09:37,Strachan Ave / Princes' Blvd,7197,Casual Member,EFIT
28132547,0,7724,2024-05-05 09:26:00,Wellesley St E / Parliament St,7354,05/05/2024 09:26,Tommy Thompson Park (Leslie Street Spit),4401,Casual Member,ICONIC
28132548,384,7534,2024-05-05 09:26:00,Walnut Ave / Queen St W,7199,05/05/2024 09:33,College St / Markham St,8297,Casual Member,EFIT G5
28132549,290,7475,2024-05-05 09:27:00,Jarvis St / Richmond St E,7118,05/05/2024 09:31,King St W / Bay St (East Side),6473,Casual Member,ICONIC
28132550,381,7108,2024-05-05 09:27:00,Front St E / Cherry St,7356,05/05/2024 09:33,King St E / Berkeley St,1545,Casual Member,ICONIC
28132551,309,7933,2024-05-05 09:27:00,Elizabeth St / Elm St,7358,05/05/2024 09:32,Galbraith Rd / King's College Rd,5018,Annual Member,ICONIC
28132552,647,7540,2024-05-05 09:27:00,Alvin Ave / St Clair Ave E,7128,05/05/2024 09:38,Yonge St / Aylmer Ave,2552,Casual Member,ICONIC
28132553,650,7286,2024-05-05 09:27:00,Gerrard St E / Broadview Ave  - SMART,7074,05/05/2024 09:38,King St E / Church St,4875,Casual Member,ICONIC
28132554,153,7830,2024-05-05 09:27:00,Plaxton Dr / St Clair Ave E,7829,05/05/2024 09:29,Tiago Ave / Westview Blvd,4419,Casual Member,ICONIC
28132555,1277,7657,2024-05-05 09:27:00,1 Market St - SMART,7227,05/05/2024 09:48,Martin Goodman Trail (Marilyn Bell Park),7440,Annual Member,EFIT G5
28132557,871,7126,2024-05-05 09:27:00,Yonge St / Yorkville Ave,7126,05/05/2024 09:42,Yonge St / Yorkville Ave,7913,Casual Member,EFIT G5
28132558,1314,7790,2024-05-05 09:27:00,Lynn Williams St / Pirandello St ,7072,05/05/2024 09:49,Fleet St / Bathurst St,5597,Casual Member,ICONIC
